ID;Partner neve;Székhelye;Megye;Teljesítés;Számlaszám;Termék megnevezése;Db;Egységár;Eá. Pénznem;Nettó ár;Nettó pénznem
966.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.02.09;2024-32;Probiotikum;68;1 625,00   ;HUF;110 500   ;HUF
967.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.02.09;2024-32;Vitamin D3;1;1 143,00   ;HUF;1 143   ;HUF
968.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.03.07;2024-33;Probiotikum;3;1 805,00   ;HUF;5 415   ;HUF
969.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.03.07;2024-33;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
970.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.03.07;2024-33;Ginseng;3;870,00   ;HUF;2 610   ;HUF
971.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.03.07;2024-33;Kalcium+Vitamin D ;1;835,00   ;HUF;835   ;HUF
972.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.03.07;2024-33;Fekete Magolaj;20;4 340,00   ;HUF;86 800   ;HUF
1024.;Patika 62. Bt.;4138 Komádi, Fő u. 35.;HAJDÚ-BIHAR MEGYE;2024.02.16;2024-58;CBD 375 mg;2;9 900,00   ;HUF;19 800   ;HUF
1025.;Patika 62. Bt.;4138 Komádi, Fő u. 35.;HAJDÚ-BIHAR MEGYE;2024.02.16;2024-58;Kalcium+Vitamin D ;10;835,00   ;HUF;8 350   ;HUF
1026.;Patika 62. Bt.;4138 Komádi, Fő u. 35.;HAJDÚ-BIHAR MEGYE;2024.02.16;2024-58;Kalcium+Vitamin D ;5;5,00   ;HUF;25   ;HUF
1027.;Patika 62. Bt.;4138 Komádi, Fő u. 35.;HAJDÚ-BIHAR MEGYE;2024.02.16;2024-58;Vitamin D3;10;1 270,00   ;HUF;12 700   ;HUF
1028.;Patika 62. Bt.;4138 Komádi, Fő u. 35.;HAJDÚ-BIHAR MEGYE;2024.02.16;2024-58;Vitamin D3;5;5,00   ;HUF;25   ;HUF
1029.;Patika 62. Bt.;4138 Komádi, Fő u. 35.;HAJDÚ-BIHAR MEGYE;2024.02.16;2024-58;Multi-Vitamin 60x ;10;1 577,00   ;HUF;15 770   ;HUF
1030.;Patika 62. Bt.;4138 Komádi, Fő u. 35.;HAJDÚ-BIHAR MEGYE;2024.02.16;2024-59;Probiotikum;10;1 624,50   ;HUF;16 245   ;HUF
1068.;Patika 62. Bt.;4138 Komádi, Fő u. 35.;HAJDÚ-BIHAR MEGYE;2024.02.18;2024-76;Probiotikum;10;-1 624,50   ;HUF;-16 245   ;HUF
1066.;FEHÉRTÓ-PATIKA Bt.;4374 Encsencs, Fő út 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.18;2024-75;Ginseng;8;-870,00   ;HUF;-6 960   ;HUF
1067.;FEHÉRTÓ-PATIKA Bt.;4374 Encsencs, Fő út 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.18;2024-75;Ginseng;8;-5,00   ;HUF;-40   ;HUF
1069.;FEHÉRTÓ-PATIKA Bt.;4374 Encsencs, Fő út 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.18;2024-77;Kalcium+Vitamin D ;10;-584,50   ;HUF;-5 845   ;HUF
1070.;FEHÉRTÓ-PATIKA Bt.;4374 Encsencs, Fő út 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.18;2024-77;Omega 3;10;-889,00   ;HUF;-8 890   ;HUF
1071.;FEHÉRTÓ-PATIKA Bt.;4374 Encsencs, Fő út 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.18;2024-77;Vitamin D3;10;-889,00   ;HUF;-8 890   ;HUF
1072.;FEHÉRTÓ-PATIKA Bt.;4374 Encsencs, Fő út 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.18;2024-77;Koenzim Q10 30 db kapszula ;10;-980,00   ;HUF;-9 800   ;HUF
1073.;FEHÉRTÓ-PATIKA Bt.;4244 Újfehértó, Bartók Béla út 11.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.18;2024-78;Probiotikum;10;-1 624,50   ;HUF;-16 245   ;HUF
1034.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2024.02.20;2024-62;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
1032.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2024.02.20;2024-60;Probiotikum;60;1 624,50   ;HUF;97 470   ;HUF
1033.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2024.02.20;2024-61;Koenzim Q10 30 db kapszula ;20;980,00   ;HUF;19 600   ;HUF
1044.;Horváthné Dr. Kamuti Göngyi;4119 Váncsod, Kossuth u. 13.;HAJDÚ-BIHAR MEGYE;2024.02.22;2024-67;Fekete Magolaj;1;4 340,00   ;HUF;4 340   ;HUF
1045.;Horváthné Dr. Kamuti Göngyi;4119 Váncsod, Kossuth u. 13.;HAJDÚ-BIHAR MEGYE;2024.02.22;2024-67;Multi-Vitamin 60x ;10;1 577,00   ;HUF;15 770   ;HUF
1046.;Horváthné Dr. Kamuti Göngyi;4119 Váncsod, Kossuth u. 13.;HAJDÚ-BIHAR MEGYE;2024.02.22;2024-67;Vitamin D3;5;1 270,00   ;HUF;6 350   ;HUF
1047.;Horváthné Dr. Kamuti Göngyi;4119 Váncsod, Kossuth u. 13.;HAJDÚ-BIHAR MEGYE;2024.02.22;2024-67;Vitamin D3;1;5,00   ;HUF;5   ;HUF
1048.;Horváthné Dr. Kamuti Göngyi;4119 Váncsod, Kossuth u. 13.;HAJDÚ-BIHAR MEGYE;2024.02.22;2024-67;Ginseng;8;870,00   ;HUF;6 960   ;HUF
1049.;Horváthné Dr. Kamuti Göngyi;4119 Váncsod, Kossuth u. 13.;HAJDÚ-BIHAR MEGYE;2024.02.22;2024-67;Ginseng;2;5,00   ;HUF;10   ;HUF
1050.;Horváthné Dr. Kamuti Göngyi;4119 Váncsod, Kossuth u. 13.;HAJDÚ-BIHAR MEGYE;2024.02.22;2024-68;Koenzim Q10 30 db kapszula ;10;980,00   ;HUF;9 800   ;HUF
1051.;Horváthné Dr. Kamuti Göngyi;4119 Váncsod, Kossuth u. 13.;HAJDÚ-BIHAR MEGYE;2024.02.22;2024-68;Omega 3;10;889,00   ;HUF;8 890   ;HUF
1052.;Horváthné Dr. Kamuti Göngyi;4119 Váncsod, Kossuth u. 13.;HAJDÚ-BIHAR MEGYE;2024.02.22;2024-69;Probiotikum;10;1 624,50   ;HUF;16 245   ;HUF
1000.;Szent György Patika Investment Kft.;1088 Budapest, Mikszáth K. tér 4.;BUDAPEST;2022.02.12;2024-49;Multi-Vitamin 60x ;10;1 261,60   ;HUF;12 616   ;HUF
1001.;Szent György Patika Investment Kft.;1088 Budapest, Mikszáth K. tér 4.;BUDAPEST;2022.02.12;2024-49;Kollagén 20x;5;4 492,00   ;HUF;22 460   ;HUF
1040.;Sanitas Patika Kft.;4623 Tuzsér, Kossuth u. 64.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.22;2024-64;Probiotikum;5;1 624,50   ;HUF;8 123   ;HUF
1041.;Sanitas Patika Kft.;4623 Tuzsér, Kossuth u. 64.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.22;2024-64;Multi-Vitamin 60x ;5;1 561,50   ;HUF;7 808   ;HUF
1042.;Litke '98 Bt.;4621 Fényeslitke, Kossuth u. 137.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.22;2024-65;CBD 375 mg;1;9 900,00   ;HUF;9 900   ;HUF
1043.;Litke '98 Bt.;4621 Fényeslitke, Kossuth u. 137.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.22;2024-66;Probiotikum;10;1 624,50   ;HUF;16 245   ;HUF
1055.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.27;2024-71;Ginseng;20;870,00   ;HUF;17 400   ;HUF
1056.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.27;2024-71;Koenzim Q10 30 db kapszula ;20;1 400,00   ;HUF;28 000   ;HUF
1057.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.27;2024-71;Koenzim Q10 30 db kapszula ;10;5,00   ;HUF;50   ;HUF
1058.;Balmazpharm Kft.;4060 Balmazújváros, Bocskai u. 2-4.;HAJDÚ-BIHAR MEGYE;2024.02.27;2024-71;Ginseng;5;5,00   ;HUF;25   ;HUF
1074.;Patika 62. Bt.;4138 Komádi, Fő u. 35.;HAJDÚ-BIHAR MEGYE;2024.02.28;2024-79;Probiotikum;10;1 624,50   ;HUF;16 245   ;HUF
1079.;KORONA PATIKA-98 Bt.;4060 Balmazújváros, Veres Péter u. 2/D;HAJDÚ-BIHAR MEGYE;2024.02.28;2024-82;CBD 375 mg;5;9 900,00   ;HUF;49 500   ;HUF
1080.;KORONA PATIKA-98 Bt.;4060 Balmazújváros, Veres Péter u. 2/D;HAJDÚ-BIHAR MEGYE;2024.02.28;2024-82;CBD 375 mg;5;5,00   ;HUF;25   ;HUF
1081.;KORONA PATIKA-98 Bt.;4060 Balmazújváros, Veres Péter u. 2/D;HAJDÚ-BIHAR MEGYE;2024.02.28;2024-82;Fekete Magolaj;5;4 340,00   ;HUF;21 700   ;HUF
1082.;KORONA PATIKA-98 Bt.;4060 Balmazújváros, Veres Péter u. 2/D;HAJDÚ-BIHAR MEGYE;2024.02.28;2024-82;Fekete Magolaj;5;5,00   ;HUF;25   ;HUF
1054.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.28;2024-70;CBD 375 mg;20;9 900,00   ;HUF;198 000   ;HUF
1059.;FEHÉRTÓ-PATIKA Bt.;4374 Encsencs, Fő út 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.28;2024-72;Kalcium+Vitamin D ;10;584,50   ;HUF;5 845   ;HUF
1060.;FEHÉRTÓ-PATIKA Bt.;4374 Encsencs, Fő út 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.28;2024-72;Omega 3;10;889,00   ;HUF;8 890   ;HUF
1061.;FEHÉRTÓ-PATIKA Bt.;4374 Encsencs, Fő út 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.28;2024-72;Vitamin D3;10;889,00   ;HUF;8 890   ;HUF
1062.;FEHÉRTÓ-PATIKA Bt.;4374 Encsencs, Fő út 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.28;2024-72;Koenzim Q10 30 db kapszula ;10;980,00   ;HUF;9 800   ;HUF
1063.;FEHÉRTÓ-PATIKA Bt.;4374 Encsencs, Fő út 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.28;2024-73;Probiotikum;10;1 625,00   ;HUF;16 250   ;HUF
1064.;FEHÉRTÓ-PATIKA Bt.;4374 Encsencs, Fő út 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.28;2024-74;Ginseng;8;870,00   ;HUF;6 960   ;HUF
1065.;FEHÉRTÓ-PATIKA Bt.;4374 Encsencs, Fő út 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.28;2024-74;Ginseng;8;5,00   ;HUF;40   ;HUF
1076.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.28;2024-80;Probiotikum;40;1 624,50   ;HUF;64 980   ;HUF
1077.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.28;2024-81;Fekete Magolaj;20;4 340,00   ;HUF;86 800   ;HUF
1078.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.02.28;2024-81;Fekete Magolaj;20;5,00   ;HUF;100   ;HUF
1091.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2024.03.14;2024-85;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
1093.;RANGERS V&V Kft.;3527 Miskolc, Baross Gábor u. 16.;BORSOD-ABAÚJ ZEMPLÉN MEGYE;2024.03.20;2024-87;CBD 375 mg;40;2 450,00   ;HUF;98 000   ;HUF
1092.;HÁRS GYÓGYSZERTÁR Kft.;4030 Debrecen, Pandúr utca 2/A.;HAJDÚ-BIHAR MEGYE;2024.03.20;2024-86;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
1094.;Pappné Vass Anikó Eleonóra;4324 Kállósemjén, Kossuth út 87.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.20;2024-88;Fekete Magolaj;2;5,00   ;HUF;10   ;HUF
1095.;Pappné Vass Anikó Eleonóra;4324 Kállósemjén, Kossuth út 87.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.20;2024-88;Ginseng;2;5,00   ;HUF;10   ;HUF
1096.;Pappné Vass Anikó Eleonóra;4324 Kállósemjén, Kossuth út 87.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.20;2024-88;Koenzim Q10 30 db kapszula ;2;5,00   ;HUF;10   ;HUF
1097.;Pappné Vass Anikó Eleonóra;4324 Kállósemjén, Kossuth út 87.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.20;2024-88;Omega 3;2;5,00   ;HUF;10   ;HUF
1098.;Pappné Vass Anikó Eleonóra;4324 Kállósemjén, Kossuth út 87.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.20;2024-88;Probiotikum;2;5,00   ;HUF;10   ;HUF
1099.;Pappné Vass Anikó Eleonóra;4324 Kállósemjén, Kossuth út 87.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.20;2024-88;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
1035.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.03.23;2024-63;Fekete Magolaj;20;4 340,00   ;HUF;86 800   ;HUF
1036.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.03.23;2024-63;Ginseng;3;870,00   ;HUF;2 610   ;HUF
1037.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.03.23;2024-63;Kalcium+Vitamin D ;1;835,00   ;HUF;835   ;HUF
1038.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.03.23;2024-63;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
1039.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.03.23;2024-63;Probiotikum;3;1 805,00   ;HUF;5 415   ;HUF
1100.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.26;2024-89;Multi-Vitamin 60x ;40;1 261,60   ;HUF;50 464   ;HUF
1103.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.26;2024-90;Probiotikum;42;1 805,00   ;HUF;75 810   ;HUF
1104.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.26;2024-90;Probiotikum;7;5,00   ;HUF;35   ;HUF
1105.;GYÓGYÍR Bt.;4150 Püspökladány, Kossuth utca 5/1.;HAJDÚ-BIHAR MEGYE;2024.03.27;2024-91;Probiotikum;5;1 805,00   ;HUF;9 025   ;HUF
1106.;GYÓGYÍR Bt.;4150 Püspökladány, Kossuth utca 5/1.;HAJDÚ-BIHAR MEGYE;2024.03.27;2024-91;Multi-Vitamin 60x ;5;1 182,00   ;HUF;5 910   ;HUF
1107.;GYÓGYÍR Bt.;4150 Püspökladány, Kossuth utca 5/1.;HAJDÚ-BIHAR MEGYE;2024.03.27;2024-91;Fekete Magolaj;1;4 340,00   ;HUF;4 340   ;HUF
1108.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2024.03.27;2024-92;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
1109.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2024.03.27;2024-92;Multi-Vitamin 60x ;20;1 557,00   ;HUF;31 140   ;HUF
1110.;ARANYGYÖMBÉR Kft. ;4553 Apagy, Kossuth Lajos út 147.A.ép.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.28;2024-93;CBD 375 mg;10;9 900,00   ;HUF;99 000   ;HUF
1111.;ARANYGYÖMBÉR Kft. ;4553 Apagy, Kossuth Lajos út 147.A.ép.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.28;2024-93;CBD 375 mg;10;5,00   ;HUF;50   ;HUF
1112.;ARANYGYÖMBÉR Kft. ;4553 Apagy, Kossuth Lajos út 147.A.ép.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.28;2024-93;Probiotikum;5;1 805,00   ;HUF;9 025   ;HUF
1113.;ARANYGYÖMBÉR Kft. ;4553 Apagy, Kossuth Lajos út 147.A.ép.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.28;2024-93;Multi-Vitamin 60x ;5;1 262,00   ;HUF;6 310   ;HUF
1114.;ARANYGYÖMBÉR Kft. ;4553 Apagy, Kossuth Lajos út 147.A.ép.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.03.28;2024-93;Kollagén 20x;2;4 492,00   ;HUF;8 984   ;HUF
1124.;Ábrányi Patika Bt.;4264 Nyírábrány, Hajnal u. 1.;HAJDÚ-BIHAR MEGYE;2024.04.08;2024-96;Probiotikum;10;1 805,00   ;HUF;18 050   ;HUF
1125.;Ábrányi Patika Bt.;4264 Nyírábrány, Hajnal u. 1.;HAJDÚ-BIHAR MEGYE;2024.04.08;2024-96;Ginseng;2;870,00   ;HUF;1 740   ;HUF
1126.;Ábrányi Patika Bt.;4264 Nyírábrány, Hajnal u. 1.;HAJDÚ-BIHAR MEGYE;2024.04.08;2024-96;Koenzim Q10 30 db kapszula ;5;1 400,00   ;HUF;7 000   ;HUF
1127.;Ábrányi Patika Bt.;4264 Nyírábrány, Hajnal u. 1.;HAJDÚ-BIHAR MEGYE;2024.04.08;2024-96;Koenzim Q10 30 db kapszula ;3;5,00   ;HUF;15   ;HUF
1128.;Dr. Elekes Anikó Kft.;4071 Hortobágy, Kossuth utca 3.;HAJDÚ-BIHAR MEGYE;2024.04.08;2024-97;Probiotikum;3;1 805,00   ;HUF;5 415   ;HUF
813.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2024.04.10;2024-101;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
1129.;Dr. Elekes Anikó Kft.;4071 Hortobágy, Kossuth utca 3.;HAJDÚ-BIHAR MEGYE;2024.04.10;2024-98;Probiotikum;3;1 805,00   ;HUF;5 415   ;HUF
1130.;Dr. Elekes Anikó Kft.;4071 Hortobágy, Kossuth utca 3.;HAJDÚ-BIHAR MEGYE;2024.04.10;2024-98;CBD 375 mg;2;9 900,00   ;HUF;19 800   ;HUF
1131.;Egyeki Pusztapharma Bt.;4069 Egyek, Hunyadi u. 48/a.;HAJDÚ-BIHAR MEGYE;2024.04.10;2024-99;Multi-Vitamin 60x ;5;1 182,00   ;HUF;5 910   ;HUF
1132.;Egyeki Pusztapharma Bt.;4069 Egyek, Hunyadi u. 48/a.;HAJDÚ-BIHAR MEGYE;2024.04.10;2024-99;Probiotikum;5;1 805,00   ;HUF;9 025   ;HUF
814.;HT-MARBEN Kft.;4531 Nyírpazony, Széchenyi u. 17.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.11;2024-102;Probiotikum;5;1 624,50   ;HUF;8 123   ;HUF
815.;HT-MARBEN Kft.;4531 Nyírpazony, Széchenyi u. 17.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.11;2024-103;Omega 3;5;1 270,00   ;HUF;6 350   ;HUF
816.;HT-MARBEN Kft.;4531 Nyírpazony, Széchenyi u. 17.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.11;2024-103;Omega 3;3;5,00   ;HUF;15   ;HUF
818.;KÍGYÓ KÓTAJ Kft.;4482 Kótaj, Kossuth utca 11.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.11;2024-105;Probiotikum;10;1 624,50   ;HUF;16 245   ;HUF
819.;Mátyás Patika Bt.;4931 Tarpa, Kossuth u. 51/b.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.12;2024-106;Probiotikum;5;1 624,50   ;HUF;8 123   ;HUF
820.;Mátyás Patika Bt.;4931 Tarpa, Kossuth u. 51/b.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.12;2024-107;Ginseng;5;870,00   ;HUF;4 350   ;HUF
821.;Mátyás Patika Bt.;4931 Tarpa, Kossuth u. 51/b.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.12;2024-107;Vitamin D3;5;1 270,00   ;HUF;6 350   ;HUF
822.;Mátyás Patika Bt.;4931 Tarpa, Kossuth u. 51/b.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.12;2024-107;Ginseng;3;5,00   ;HUF;15   ;HUF
823.;Mátyás Patika Bt.;4931 Tarpa, Kossuth u. 51/b.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.12;2024-107;Vitamin D3;3;5,00   ;HUF;15   ;HUF
1148.;teszt elek;4030 Debrecen, teszt ss;HAJDÚ-BIHAR MEGYE;2024.04.17;shop-2024-2;Vitamin D3;1;1 566,93   ;HUF;1 567   ;HUF
1149.;teszt elek;4030 Debrecen, teszt ss;HAJDÚ-BIHAR MEGYE;2024.04.17;shop-2024-2;GLS házhozszállítás;1;786,61   ;HUF;787   ;HUF
1161.;teszt elek;4030 Debrecen, teszt ss;HAJDÚ-BIHAR MEGYE;2024.04.17;shop-2024-7;Vitamin D3;1;-1 566,93   ;HUF;-1 567   ;HUF
1162.;teszt elek;4030 Debrecen, teszt ss;HAJDÚ-BIHAR MEGYE;2024.04.17;shop-2024-7;GLS házhozszállítás;1;-786,61   ;HUF;-787   ;HUF
1150.;Istvan Mariska;4034 Debrecen, Ruyter utca 107.;HAJDÚ-BIHAR MEGYE;2024.04.18;shop-2024-3;Vitamin D3;1;783,47   ;HUF;783   ;HUF
1151.;Istvan Mariska;4034 Debrecen, Ruyter utca 107.;HAJDÚ-BIHAR MEGYE;2024.04.18;shop-2024-3;GLS házhozszállítás;1;786,61   ;HUF;787   ;HUF
824.;FŐTÉR-KILENC Kft.;4244 Újfehértó, Fő tér 9.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.18;2024-108;Multi-Vitamin 60x ;40;1 165,50   ;HUF;46 620   ;HUF
825.;FŐTÉR-KILENC Kft.;4244 Újfehértó, Fő tér 9.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.18;2024-109;Vitamin D3;20;762,00   ;HUF;15 240   ;HUF
826.;FŐTÉR-KILENC Kft.;4244 Újfehértó, Fő tér 9.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.18;2024-109;Omega 3;20;762,00   ;HUF;15 240   ;HUF
827.;FŐTÉR-KILENC Kft.;4244 Újfehértó, Fő tér 9.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.18;2024-109;Koenzim Q10 30 db kapszula ;20;720,00   ;HUF;14 400   ;HUF
828.;FŐTÉR-KILENC Kft.;4244 Újfehértó, Fő tér 9.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.18;2024-109;Ginseng;20;522,00   ;HUF;10 440   ;HUF
1083.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.03.12;2024-83;Ginseng;33;783,00   ;HUF;25 839   ;HUF
1084.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.03.12;2024-83;Omega 3;3;1 143,00   ;HUF;3 429   ;HUF
1085.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2024.03.12;2024-83;Probiotikum;14;1 625,00   ;HUF;22 750   ;HUF
1086.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.04.04;2024-84;Probiotikum;29;1 805,00   ;HUF;52 345   ;HUF
1087.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.04.04;2024-84;Omega 3;103;1 270,00   ;HUF;130 810   ;HUF
1088.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.04.04;2024-84;Kalcium+Vitamin D ;10;835,00   ;HUF;8 350   ;HUF
1089.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.04.04;2024-84;Ginseng;11;870,00   ;HUF;9 570   ;HUF
1090.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2024.04.04;2024-84;Vitamin D3;6;1 270,00   ;HUF;7 620   ;HUF
829.;FŐTÉR-KILENC Kft.;4245 Újfehértó, Fő tér 9.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.18;2024-109;Kalcium+Vitamin D ;20;501,00   ;HUF;10 020   ;HUF
817.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2024.04.19;2024-104;Ginseng;1;870,00   ;HUF;870   ;HUF
836.;NYÍR-BIO Kft.;4400 Nyíregyháza, Ungvár sétány 35.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.22;2024-110;CBD 375 mg;20;4 950,00   ;HUF;99 000   ;HUF
842.;GS-Herc Bt;4251 Hajdúsámson, Hunyadi utca 2.;HAJDÚ-BIHAR MEGYE;2024.04.24;2024-113;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
837.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.24;2024-111;Probiotikum;60;1 624,50   ;HUF;97 470   ;HUF
838.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.24;2024-112;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
839.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.24;2024-112;Omega 3;12;5,00   ;HUF;60   ;HUF
840.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.24;2024-112;Fekete Magolaj;20;4 340,00   ;HUF;86 800   ;HUF
841.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2024.04.24;2024-112;Fekete Magolaj;12;5,00   ;HUF;60   ;HUF
